Date,Open,High,Low,Close,Adj Close,Volume
2011-08-16,380,386.1499939,377.3500061,379.5750122,331.589447,5160008
2011-08-17,380.25,387.2000122,375.5,377.5,329.7766724,6192704
2011-08-18,378.8500061,380,368.5,370.6000061,323.7490234,7829830
2011-08-19,365.5249939,369.5,360.6499939,366.2749939,319.9707642,9326184
2011-08-22,365.5,379.9249878,362.7999878,378.5,330.6503601,7105614
2011-08-23,380.1749878,386,373.75,382.625,334.2538757,8017226
2011-08-24,382,384.75,378,380.6499939,332.5284729,5937582
2011-08-25,380.7999878,384.5,375.125,376.75,329.121582,9698436
2011-08-26,375.5,378.0499878,356,359.7000122,314.2269897,8915576
2011-08-29,365.5499878,379.9500122,364.1749878,377.5249939,329.7985535,8373860
2011-08-30,382.5,398.1499939,382,391.2999878,341.8321533,15642896
2011-09-02,398.3500061,406.8500061,394.7250061,402.7250061,351.8128662,15583090
2011-09-05,397.25,399.5,391.4750061,394.4249878,344.5621033,9134754
2011-09-06,391.6000061,412.75,388.25,410.75,358.8232727,14324610
2011-09-07,412,421.75,411.8500061,416.75,364.0647888,14372476
2011-09-08,416.75,429.5,407.25,426.2250061,372.34198,16130776
2011-09-09,426.0750122,429.2749939,411.8500061,412.875,360.6796875,13515726
2011-09-12,405.1749878,411.2250061,397.625,403.1499939,352.184082,8493922
2011-09-13,406.6000061,412.375,398.375,405.125,353.9094238,11612228
2011-09-14,406.9500122,414.875,402.6000061,412.7000122,360.5267944,9389752
2011-09-15,416.5,419.2999878,406.7749939,418.1499939,365.2877808,9329418
2011-09-16,425,425,410.5,412.8250122,360.6360168,12256992
2011-09-19,412.5,414.5750122,407.7999878,410.7749939,358.8450928,5849942
2011-09-20,411.5,426.9750061,408.1499939,425.8999939,372.0580444,8429200
2011-09-21,425.4500122,425.4500122,416.1499939,418.7999878,365.8555908,7785642
2011-09-22,411.9750061,413.9500122,390,393.1749878,343.4701233,12479748
2011-09-23,386.9500122,396.2999878,382.0499878,385.2999878,336.5906372,17606854
2011-09-26,384.6000061,385.3500061,373.7749939,379.6000061,331.6112366,12435902
2011-09-27,387,400.3500061,386,398.6000061,348.2093201,10079128
2011-09-28,399.875,403.1499939,394.5499878,398.6000061,348.2093201,11444976
2011-09-29,395.25,406.375,392.2250061,403.8500061,352.7955933,14406076
2011-09-30,401.75,411.4500122,396.25,404.1749878,353.0794373,15975306
2011-10-03,395.6000061,399.9500122,392.0499878,394.1000061,344.2781982,9650518
2011-10-04,392,395.3999939,382.625,385.7999878,337.0274658,12001482
2011-10-05,386.2749939,388.9500122,380.875,383.5,335.018158,9479192
2011-10-07,393.3500061,404,392.4500122,401.4500122,350.6990051,9102652
2011-10-10,402.125,415.4500122,402.1000061,414.625,362.2084351,6787266
2011-10-11,417.5,420.7000122,411.25,413.5,361.225647,7185020
2011-10-12,414.7000122,425.9500122,413.0249939,424.8250122,371.118988,7895248
2011-10-13,425,429,421.0499878,423.4500122,369.9178467,8390704
2011-10-14,421,434.8500061,420.75,433.4500122,378.6536255,8170070
2011-10-17,433.5,434.4249878,415.5750122,416.8999939,364.1958008,10081616
2011-10-18,412.5,413.2000122,405.6749878,409.9500122,358.1244812,8365930
2011-10-19,412.75,422.5,412.0499878,421.5,368.214325,5427734
2011-10-20,417.4249878,420.4500122,411,419.3500061,366.3360901,4558742
2011-10-21,420,424.6000061,415.5499878,417.875,365.0475769,4728350
2011-10-24,424,427,421.7749939,423.25,369.7430725,4151788
2011-10-25,427.5,440.4750061,421.0750122,437.9750061,382.6065674,10394092
2011-10-28,449.8500061,452,442.0499878,450,393.1113586,11213766
2011-10-31,449,449.6499939,436.2749939,438.7749939,383.3053894,7256164
2011-11-01,435.25,439.25,428.7999878,430.2999878,375.901825,7490442
2011-11-02,427.5,440.4750061,427.5,435.8999939,380.7938538,6286550
2011-11-03,433.875,444.6749878,431.5,442.9500122,386.9526062,7333994
2011-11-04,452.5,452.5,436.3250122,439.9750061,384.3536682,8343914
2011-11-08,439.5,442.5,434.25,441.8500061,385.9916382,4626616
2011-11-09,445.0249939,446.3250122,430.5750122,432.4750061,377.8018494,5332624
2011-11-11,429.5,444.3999939,425.0499878,442.6749878,386.7123718,9938506
2011-11-14,445.7000122,448,436.5,438.3500061,382.9341125,7312946
2011-11-15,435.5,439,428.125,430.7250061,376.2731018,4525006
2011-11-16,429.5499878,429.5499878,418.6749878,424.0499878,370.4418945,6086372
2011-11-17,422.5249939,424.3250122,403.125,404.9750061,353.7783508,11076110
2011-11-18,400.1499939,405.9750061,393.5,404.0499878,352.9703369,9916088
2011-11-21,400,400,390.75,393.1749878,343.4701233,8099002
2011-11-22,394.0499878,402.2250061,393.2999878,397.6000061,347.3356934,8764704
2011-11-23,394.9500122,394.9500122,377.8999939,386.7000122,337.8136902,10839538
2011-11-24,387.5,389,376.5750122,386.5750122,337.7044983,12735430
2011-11-25,384.8500061,385.625,375.5,376.8999939,329.252594,7399450
2011-11-28,382.5,392.8999939,381.2749939,391.8999939,342.3562927,5044138
2011-11-29,391,391,379.5750122,382.5,334.1446228,9606880
2011-11-30,378.3500061,391.6499939,376.5499878,389.125,339.9321289,9138292
2011-12-01,399.5,405.375,397.6000061,399.5,348.9955139,9429934
2011-12-02,398.5,407.5,393.2749939,406.0249939,354.6956482,8959760
2011-12-05,404.1749878,406.1000061,399.1749878,403.375,352.3806458,6321668
2011-12-07,403.5,409.75,401.6000061,404.8999939,353.7128296,7028300
2011-12-08,401,403.8500061,386.0499878,389.4249878,340.1942139,8885394
2011-12-09,384.9500122,384.9500122,376.3500061,377.8500061,330.0825195,10089752
2011-12-12,380.2749939,381,362,363.75,317.7650146,10194068
2011-12-13,361.9500122,373,360.5,371.1499939,324.2294617,10456936
2011-12-14,369,376.9500122,366.7000122,370.9500122,324.0548096,10609412
2011-12-15,365.9500122,377.25,361.75,375.0750122,327.6583252,13222278
2011-12-16,374.5,422.2999878,358.0249939,360.9249878,315.2971191,11657426
2011-12-19,359.6000061,369.9500122,357.5750122,367.6499939,321.1719666,9428232
2011-12-20,370.8500061,370.8500061,354.6000061,356.7250061,311.6280518,11101126
2011-12-21,363.5,376.875,361.3500061,374,326.7192078,9126810
2011-12-22,370.6749878,380.1499939,366.5,377.2749939,329.5801697,8947438
2011-12-23,380,384.875,371.2000122,373.2000122,326.0203247,7022150
2011-12-26,373.5249939,382.3999939,372.7749939,380.5,332.3974304,4752938
2011-12-27,383,384.3500061,372.6749878,376.5249939,328.9250183,6148616
2011-12-28,378.8500061,379.25,367.6749878,369.5249939,322.8099365,5658136
2011-12-29,366.8250122,369.5,353.6000061,355.9500122,310.9511108,10899048
2011-12-30,356.5,360.2749939,344.5,346.4750061,302.6738892,13324660
2012-01-02,348.3999939,354.875,343.5750122,353.2749939,308.6142273,8598434
2012-01-03,356.125,363.4500122,355.1749878,362.3250122,316.5201416,9366982
2012-01-04,363.7000122,365.4750061,356.6749878,358.0750122,312.8074341,8476734
2012-01-05,357.5,362.4750061,347.0499878,349.75,305.5348816,13239172
2012-01-06,348.5249939,362,348.3250122,358.7749939,313.4189453,9406294
2012-01-09,357.2250061,357.2250061,351.2250061,353.125,308.4831848,8405756
2012-01-10,356,369.5,356,368.1000061,321.5651245,9015448
2012-01-11,368.9500122,376.5,365.75,374.125,326.8284302,9684286
2012-01-12,373.75,376.4750061,366.2999878,368.4500122,321.8708496,6503248
2012-01-13,371,375.4750061,364.0499878,365.8999939,319.643219,9385860
2012-01-16,364.9750061,364.9750061,355.5,356.4750061,311.4096985,8134976
2012-01-17,358,372.2000122,358,371.0249939,324.1203308,10395272
2012-01-18,381,393.9500122,379.0249939,389.875,340.5873108,18497512
2012-01-19,394.5,397.9750061,391.0499878,392.8250122,343.1643677,10967016
2012-01-20,395,400,386.0249939,396.3250122,346.2219543,14503728
2012-01-23,377.6499939,389.875,377.6000061,385.7749939,337.0056458,12915170
2012-01-24,387.2999878,395.7999878,385.2000122,391.875,342.3344116,10190998
2012-01-25,394.3500061,397.5,391.3999939,395.4750061,345.4794006,7674410
2012-01-27,400,413.9500122,399.5,410.2000122,358.3428955,11130982
2012-01-30,406.9500122,409.4249878,396.1000061,397.375,347.1391602,9658182
2012-01-31,402.25,410.3999939,400.7000122,408.5499878,356.9014282,12528924
2012-02-01,409.4500122,417,408,415.6000061,363.0601501,7553612
2012-02-02,417.5,421.3500061,412.0750122,414.625,362.2084351,9803958
2012-02-03,415,420,407.8250122,419.1499939,366.161377,9138418
2012-02-06,422.9500122,424.75,412.0499878,416.5,363.846405,7968824
2012-02-07,421,426.3500061,417.125,422.2749939,368.8913574,9631954
2012-02-08,423.5,432.3500061,422.5,429.2000122,374.9408875,7295252
2012-02-09,428.375,429.9500122,421.2999878,426.9249878,372.9534302,8618382
2012-02-10,425.1749878,429.5,419,421.625,368.3235474,6835950
2012-02-13,420.5499878,429.3999939,420.5,424.625,370.9442444,6987398
2012-02-14,423.4500122,428.2000122,421.5,424.4500122,370.7913513,6268442
2012-02-15,427.1000061,427.875,416.5249939,418.3250122,365.4406738,14364634
2012-02-16,415.5,415.5,402.3500061,406.2250061,354.8703613,12685154
2012-02-17,411.0249939,413.2000122,405.1000061,409.1000061,357.3819275,16422650
2012-02-21,408.75,424.375,407.5499878,421.7749939,368.4544983,16667330
2012-02-22,424,428.7000122,415.0499878,416.7000122,364.0211182,11496258
2012-02-23,416,424.9500122,413.2999878,419.7999878,366.7291565,8734586
2012-02-24,416.75,420.8500061,407.25,409.9750061,358.1462708,8570072
2012-02-27,410.8999939,412.7999878,382.6749878,390.7250061,341.3298645,12696430
2012-02-28,394.5249939,400.1749878,393.8500061,398.25,347.9035339,10578836
2012-02-29,402.5249939,413.9500122,402.0750122,410.375,358.495697,12730698
2012-03-01,405.8999939,409.3500061,400.5499878,405.4750061,354.2151794,5925188
2012-03-02,408.125,409,402.875,407.0499878,355.5910645,5800174
2012-03-05,406.0249939,407,397.125,398.75,348.3403625,5977226
2012-03-06,398.5,404.5,387,388.2749939,339.1895752,16059982
2012-03-07,388.2749939,388.75,375.5,380.8999939,332.7469177,12893458
2012-03-09,387.6499939,389.7999878,384.6000061,386.8999939,337.9883728,7885854
2012-03-12,395,401.5,389.8500061,399.2749939,348.7989502,6876666
2012-03-13,401.7250061,410.9750061,401.6499939,409.9750061,358.1462708,7368154
2012-03-14,414,415,403.3500061,407.25,355.7657776,8057018
2012-03-15,409,410.6000061,396.7000122,398.3250122,347.9690552,9261372
2012-03-16,390,398.8500061,383.6749878,386.1749878,337.3550415,11506192
2012-03-19,390.5,391.5,375.5499878,377.5499878,329.8204041,7304896
2012-03-20,378.0499878,383.2000122,375.1499939,380.2749939,332.2009583,4779840
2012-03-21,380,386.75,377.5499878,384.0249939,335.4768677,6497096
2012-03-22,382.9500122,385.7250061,366,368.1749878,321.6305847,13369316
2012-03-23,371.8999939,374.75,369.0499878,372.0249939,324.9938965,12323672
2012-03-26,371.9500122,371.9500122,363.5,365.0499878,318.9006653,10576696
2012-03-27,369,369.3999939,362.5499878,365.5249939,319.3155823,12432502
2012-03-28,365,367.9500122,360.25,362.8500061,316.9787598,8262228
2012-03-29,359,364.8500061,359,362.3250122,316.5201416,10961434
2012-03-30,364.75,376.5,363.5499878,375.2999878,327.8547974,7898408
2012-04-02,374.6749878,375.4249878,369.5249939,370.2749939,323.4651184,5129724
2012-04-03,372.125,381.4500122,372.125,376.3500061,328.7720947,8007540
2012-04-04,372.5,378.5,371.7250061,373.5,326.2824097,5400824
2012-04-09,370.0249939,374,367.0499878,371.0750122,324.1640625,5217040
2012-04-10,373,373.5,369.0499878,371.3250122,324.3823547,3826530
2012-04-11,369.5,369.5,363.1499939,365.1499939,318.9880371,7453684
2012-04-12,366.6499939,372.7999878,366.6499939,371.6499939,324.6662903,5385010
2012-04-13,373.0249939,381,368.75,375.7749939,328.2697754,6498448
2012-04-16,373.5499878,376.7250061,368,374.0499878,326.7628784,4808492
2012-04-17,377.3999939,377.3999939,370.1749878,373.2000122,326.0203247,6351854
2012-04-18,375,378.3999939,371.3500061,374.2999878,326.9812317,6856690
2012-04-19,376.9500122,376.9500122,369.25,370.8250122,323.9456177,8411492
2012-04-20,370.0249939,370.5,364,365.4249878,319.2282715,6821954
2012-04-23,362.9249878,372.875,362.1000061,368.1499939,321.6087952,10106398
2012-04-24,369.5,370.25,361.8500061,367.5499878,321.0845947,7618632
2012-04-25,367.0499878,371.4500122,364.0249939,368.1499939,321.6087952,6211262
2012-04-26,368.5499878,374.5,366.7999878,372.5249939,325.4306946,6939968
2012-04-27,370.6499939,373.5750122,368.25,371,324.0984802,5715402
2012-04-30,368.75,373.9500122,368.75,372.5499878,325.4525146,5553540
2012-05-02,373.9500122,375.7000122,370,371.7749939,324.7754822,5723804
2012-05-03,369.25,372.2250061,367.5750122,369.4249878,322.7225037,3794324
2012-05-04,366.7000122,370,361,363.2250061,317.306366,7556936
2012-05-07,357.5,361,352.5499878,357.8500061,312.6108704,9182100
2012-05-08,359,359.4500122,349.5,354.1749878,309.4004517,7770830
2012-05-09,351,354.1499939,345.5249939,347.5499878,303.6129761,7341320
2012-05-10,348.625,354.2000122,345.2749939,347.0750122,303.1980286,6783638
2012-05-11,346.5,351.5,344.1499939,348.6000061,304.5302734,6085020
2012-05-14,349,351.3999939,339.2749939,340.6499939,297.5852966,8162188
2012-05-15,339.5,344,337.0499878,340.8250122,297.7381897,7392692
2012-05-16,337.5,341.3999939,336.5249939,338.0499878,295.3139648,6203520
2012-05-17,340.125,344.9249878,338.8999939,342.5750122,299.2669067,7120976
2012-05-18,338.4500122,348.2000122,337.5,344.2749939,300.7520142,4727920
2012-05-21,343.25,350.3500061,343,347.75,303.7877197,4668254
2012-05-22,352.2999878,352.2999878,344.375,345.5499878,301.8658142,5876094
2012-05-23,342.6000061,344.9750061,339.7749939,343.4249878,300.009491,5166696
2012-05-24,347,350,343.0499878,347.6499939,303.7003479,4799636
2012-05-25,347.5,347.6499939,344.2749939,345.6000061,301.9095154,6170046
2012-05-28,346,351.5,346,350.8250122,306.473999,5150204
2012-05-29,351.1000061,354.8999939,348.7749939,350.9249878,306.5613098,6868632
2012-05-30,349.8250122,354.3250122,347.5750122,353.125,308.4831848,7042064
2012-05-31,348.5,364.5249939,341.1749878,352.7999878,315.8008423,18049922
2012-06-01,353.6749878,354.7250061,339.0249939,342.625,306.6929321,8193138
2012-06-04,338.5,348.5,336.7000122,346.375,310.0497131,6523694
2012-06-05,348,353,347.5499878,351.2749939,314.4358521,6073276
2012-06-06,352.2250061,359,349.25,357.9500122,320.4107666,10630444
2012-06-07,360.5249939,365.9500122,358.125,360.625,322.8052673,12775432
2012-06-08,359,365.9500122,356.1499939,364.8500061,326.5871582,5814010
2012-06-11,366.3500061,368.2000122,359.0499878,361.125,323.2528076,4550792
2012-06-12,357.5,363,357.2000122,361.4750061,323.5661621,5468620
2012-06-13,361.125,361.9750061,356.2000122,358.1499939,320.5897827,4548816
2012-06-14,358,360.3999939,355.5249939,358.1749878,320.6121826,3419434
2012-06-15,359.25,364.8999939,359.25,363.375,325.2668457,4542734
2012-06-18,365.1749878,367.25,356,359.4500122,321.7535095,4587396
2012-06-19,358.5,369.7000122,358.5,368.7250061,330.0557861,3567750
2012-06-20,369,371.4750061,366.5,368.7000122,330.0334473,4714924
2012-06-21,367,367,355.2000122,359.3500061,321.6639709,10336184
2012-06-22,356.7749939,357.4500122,351.7749939,355.5,318.2177124,8745728
2012-06-25,357.1000061,361.4750061,356,358.1000061,320.5450439,5081240
2012-06-26,358.75,362.75,357.2250061,361.75,323.8122864,7353174
2012-06-27,363.2000122,364.7999878,359,361.25,323.3646851,3523864
2012-06-28,362.2000122,363.8999939,358.3250122,359.9500122,322.2010193,5441830
2012-06-29,362.5499878,370.4500122,362.5499878,368.9249878,330.2348328,7667150
2012-07-02,367.75,370.3999939,365.0750122,368.7000122,330.0334473,3123346
2012-07-03,369.9750061,371.3250122,365.6499939,368.1749878,329.5634155,4706492
2012-07-04,370,370,364.4249878,367.125,328.6235657,4273188
2012-07-05,367.4750061,371.2000122,366.0249939,369.3500061,330.6152344,3568436
2012-07-06,369,369,364.75,367.4249878,328.8921204,4233158
2012-07-09,364.5,366.8999939,363.0499878,365.8999939,327.5270386,3565348
2012-07-10,365.7250061,371,365.3999939,369.8500061,331.0628052,2731274
2012-07-11,366.7250061,368.2999878,361,362.8250122,324.7745361,5457274
2012-07-12,360.9500122,364.8999939,358.5499878,360.6000061,322.7828674,4602056
2012-07-13,360,363.25,357.5,359.25,321.5744324,5199434
2012-07-16,360,362.0750122,357.5249939,360.1749878,322.4024048,3340658
2012-07-17,362.3999939,363.9750061,358.6499939,359.6749878,321.9548645,5210268
2012-07-18,359,360.9249878,356.1000061,357.8999939,320.3660278,3910028
2012-07-19,360.1000061,364.9500122,359,363.8999939,325.7367249,5340264
2012-07-20,361.1499939,364.4249878,358.5249939,361.3250122,323.4318542,5672054
2012-07-23,357.5,362.8999939,356.6499939,359.5,321.7982178,4672712
2012-07-24,360.5,363.4249878,359.1749878,362.25,324.2598572,3673386
2012-07-25,360.2000122,362.2749939,356.0750122,359.625,321.9101257,3999392
2012-07-26,360.4500122,360.4500122,353.3250122,355.0750122,317.8373108,6408030
2012-07-27,359.5,363.3999939,358.0750122,360.5,322.6933899,6156390
2012-07-30,361.5,365.8999939,360.9249878,364.7999878,326.5423889,3183650
2012-07-31,365.7999878,373.0499878,360.5,371.7999878,332.8082581,6162516
2012-08-01,370.125,375.4500122,369.2999878,373.375,334.2180786,6597782
2012-08-02,371.0499878,373.7999878,368.375,369.7749939,330.995636,3645704
2012-08-03,367.5,374,365.2749939,371.2749939,332.3383484,5003144
2012-08-06,374.0249939,394.7000122,374.0249939,393.0249939,351.8073425,17091032
2012-08-07,393.0249939,397.9750061,388.875,391.875,350.7779846,8992598
2012-08-08,392.5249939,399.5,391.2749939,395.3999939,353.9332581,8398568
2012-08-09,394.4500122,398.2000122,388.3250122,390.0750122,349.166748,5828902
2012-08-10,388.8250122,394.5,387.0750122,391.0499878,350.0394592,4881736
2012-08-13,389.75,395,389.75,394.0750122,352.7472229,2826916
2012-08-14,393.9500122,401,393.5,399.7749939,357.8494873,7547228
2012-08-16,401.0249939,410.9249878,399.5499878,408.0750122,365.2790222,9889474
2012-08-17,408.9500122,412.4500122,404.8250122,408.0499878,365.2566528,6551276
2012-08-21,408,411.9500122,406.1499939,407.125,364.4286804,5055064
2012-08-22,404.6000061,407.75,402.8500061,403.8999939,361.5418396,3999492
2012-08-23,405.2749939,405.7000122,393.9750061,397.25,355.5892639,7616864
2012-08-24,395.875,397.25,389.3500061,391.0499878,350.0394592,6911260
2012-08-27,393,398.1000061,391.75,393.6749878,352.3892212,4185058
2012-08-28,393.4249878,396.9500122,389.2749939,395.1000061,353.6647644,4011248
2012-08-29,395.5,398.75,390.1499939,391.0750122,350.0618896,4042402
2012-08-30,389.875,395.9249878,384.2999878,391.7000122,350.6213684,12455822
2012-08-31,390,392.2000122,381.3500061,383.2000122,343.0127563,6757726
2012-09-03,384,384.9750061,380.0249939,381.5249939,341.5133972,4475722
2012-09-04,381.9750061,390.5750122,381.1000061,389.7999878,348.9205322,4002478
2012-09-05,387.625,389.9750061,382.1000061,385.5750122,345.1386414,6025264
2012-09-06,383.1499939,387.2999878,382,384.1000061,343.8184204,2424210
2012-09-07,389.3500061,398.25,389.25,395.875,354.3584595,6318910
2012-09-10,400,401.6749878,394.5750122,396.0249939,354.4927063,4012136
2012-09-11,394.75,397.9249878,391.6000061,395.5,354.0228271,6244396
2012-09-12,396.75,399.8500061,394.7250061,399.0499878,357.2005005,3553506
2012-09-13,399.0499878,404.25,397.1499939,399.5750122,357.6704407,5338738
2012-09-14,406.5,422.8500061,404.7749939,420.875,376.7366333,16600944
2012-09-17,424.0499878,440.7999878,424.0499878,436.875,391.0587158,19397872
2012-09-18,435.1000061,436.9500122,425.6499939,427.7999878,382.9353943,7907208
2012-09-20,420.3500061,424.1499939,414.125,416.25,372.5967102,6999270
2012-09-21,416.5,427.3500061,416,425.1499939,380.563324,16428548
2012-09-24,425,428.8999939,416.375,418.1749878,374.3198242,6814066
2012-09-25,419,422.3999939,415.125,419.875,375.8415222,6326376
2012-09-26,419,424.8500061,416.9249878,422.375,378.0794067,7615422
2012-09-27,422.6000061,424,412.125,414.9249878,371.410614,13907170
2012-09-28,418.5,423.9500122,417.1749878,418.6000061,374.7002258,6454098
2012-10-01,420,421.1499939,414.625,416.75,373.044281,3982938
2012-10-03,417.2250061,426.7250061,417.125,423.0499878,378.6835632,10013278
2012-10-04,425.2749939,429.4500122,424.5499878,426.4500122,381.7269897,5772464
2012-10-05,429.9500122,431,341.1749878,428.8999939,383.9200745,7184276
2012-10-08,427.2749939,427.2749939,408.125,409.7000122,366.7336121,9551586
2012-10-09,412.75,413.3500061,406.5499878,407.6499939,364.8985901,5303922
2012-10-10,405.5,411.1499939,403.7000122,408,365.2119141,4288650
2012-10-11,409.5,411,404.6499939,409.9750061,366.9797668,5420676
2012-10-12,409.3999939,413.2000122,408.0249939,409.4500122,366.5098267,4858090
2012-10-15,409.5,414.9500122,409.5,411.5249939,368.367218,5111650
2012-10-16,419.4500122,419.9750061,405,406.2250061,363.6230164,10136274
2012-10-17,408.0249939,408.7000122,400.7749939,402.5750122,360.3558655,9561824
2012-10-18,403.625,408,398.5,405.6499939,363.1083679,12161372
2012-10-19,403.8500061,405.25,399.6749878,401.3999939,359.3040466,5782564
2012-10-22,397.6000061,408.4750061,395.8500061,407.7999878,365.0328674,6475922
2012-10-23,406.75,407.3999939,402.3999939,404.9750061,362.5041504,4340214
2012-10-25,405.0499878,409.3500061,403.6000061,405.2000122,362.7055359,8254898
2012-10-29,401.1749878,407.2000122,401.1749878,405.6000061,363.0635986,5022484
2012-10-30,405,405.8999939,399.5750122,401.625,359.5054321,4268740
2012-10-31,401.5750122,403.6749878,399,402.75,360.5125122,4307638
2012-11-01,397.5,404.3999939,394.3500061,403.5499878,361.2286072,8402312
2012-11-02,406,407.4500122,401.25,403.9750061,361.6090393,5279228
2012-11-05,401.8250122,404.4750061,400.9249878,403.0750122,360.8034363,2316256
2012-11-06,402,403.7000122,398.125,402.7250061,360.4901123,7063286
2012-11-07,401,402.6499939,399,400.4249878,358.4313354,4762768
2012-11-08,396.5,399.1499939,394.875,398.2999878,356.5291443,5675474
2012-11-09,396.6749878,401.75,392.5,393.8250122,352.523468,4843820
2012-11-12,392.9249878,394.7000122,389.5,393.3250122,352.0758972,5788254
2012-11-15,394.4249878,394.4249878,388.5249939,392.2999878,351.1583862,6972880
2012-11-16,393.7000122,396.3250122,385.5,387.5750122,346.9289246,6563936
2012-11-19,387.625,389.125,380.6749878,387.1499939,346.5484619,9474228
2012-11-20,390.3500061,390.3500061,381.1000061,382.6749878,342.5427551,4312918
2012-11-21,383.25,386.9500122,380.5499878,385.6000061,345.1610107,3937528
2012-11-22,386.5249939,386.8500061,380.7000122,382.9249878,342.766571,4794262
2012-11-23,383,387.8999939,383,386.875,346.3023071,3414790
2012-11-26,387.4500122,389.7250061,385.5,386.8250122,346.2575989,2076824
2012-11-27,388.5,394,387,393.3999939,352.1430054,4941320
2012-11-29,393,402,391.3250122,399.1499939,357.2900391,8966978
2012-11-30,398.0249939,404,395,396.8500061,355.2312622,8340962
2012-12-03,397.5,403.5,394.875,402,359.8411865,4718034
2012-12-04,403.0750122,412.8500061,403,412.3500061,369.1057129,6985148
2012-12-05,414.125,418.5499878,410.2999878,416.2999878,372.641449,6179258
2012-12-06,417.9750061,422.9249878,411,421.9500122,377.6988831,5273370
2012-12-07,420.5249939,424.8500061,415.2250061,417.2999878,373.5365295,6029480
2012-12-10,417.2999878,418.9750061,410.625,414.1499939,370.7169189,3738632
2012-12-11,416,419.1749878,407.25,410.0249939,367.0245361,7430516
2012-12-12,412.5,417.3999939,409.6749878,416.2999878,372.641449,4628088
2012-12-13,416.2999878,420.5,415.2000122,417.125,373.3799133,5304540
2012-12-14,417.25,423.3999939,414.25,419.625,375.6177063,4091836
2012-12-17,417.25,422.2000122,415.5,417.0750122,373.3352051,3312802
2012-12-18,417.25,419.7250061,413,415.7000122,372.1043396,3655586
2012-12-19,417.6000061,421.5249939,417.0249939,419.75,375.7296143,3986030
2012-12-20,420.9750061,420.9750061,414.75,418.9249878,374.9911194,4378544
2012-12-21,416.5,417.25,411.1000061,412.625,369.3518677,4298602
2012-12-24,412.7999878,413.6749878,407.7999878,410.3500061,367.3154297,2607694
2012-12-26,411,417.9500122,411,414.125,370.6946106,2662436
2012-12-27,415.1499939,416,407.5499878,408.8500061,365.9727173,7361232
2012-12-28,411.75,423,410.7749939,420.125,376.0653381,6652046
2012-12-31,420.1499939,424.8999939,418.3999939,419.7749939,375.7520142,4448574
2013-01-01,422,423.2999878,419.5499878,420.3500061,376.2667236,3123064
2013-01-02,422,428,421.2749939,423.9750061,379.5115356,6145184
2013-01-03,424.2999878,431,422.2999878,430.375,385.240387,7893804
2013-01-04,430.9500122,432.2999878,426.7749939,430.9249878,385.732666,6083228
2013-01-07,432.8500061,435.5,425.8999939,428.2999878,383.3829346,6997928
2013-01-08,427.5499878,429.0499878,423.9500122,425.3250122,380.7200012,6388350
2013-01-09,426.2000122,429.9249878,424.3250122,426.3500061,381.6375122,7804664
2013-01-10,428.875,429.4750061,423.5,425.0249939,380.4514465,4224132
2013-01-11,426.25,426.5,418.125,419.9500122,375.9086914,3680324
2013-01-14,420.5,426.5,419.5,423.7749939,379.3325195,3228000
2013-01-15,423.0750122,425.8999939,419,423.5750122,379.1535034,4748974
2013-01-16,423.0249939,435.4500122,423.0249939,430.6749878,385.5089111,8938176
2013-01-17,431.0499878,446.7749939,429.875,445,398.331604,10111394
2013-01-18,447.5,451.4750061,442.8250122,450.1000061,402.896759,10402690
2013-01-21,469.0499878,477.5,459.0249939,459.9750061,411.736145,20095820
2013-01-22,460,465.3500061,457.7749939,460.0249939,411.7808838,8532742
2013-01-23,461.0499878,464.3999939,458.1000061,461.5249939,413.1235352,5349738
2013-01-24,462.5,464.1749878,453.5,457.7749939,409.7668457,6143424
2013-01-25,458.125,458.6749878,452.5499878,456.1000061,408.2674866,6440778
2013-01-28,455.6749878,456.5750122,447.5,448.7749939,401.7106934,6126478
2013-01-29,447.5,451,440.0499878,441.4249878,395.1315002,7058376
2013-01-30,443.75,451.7000122,443.75,449.7000122,402.5386963,8065298
2013-01-31,448.3250122,449,441.5499878,443.3250122,396.8323059,7650034
2013-02-01,445.6749878,449.8999939,441.7999878,447,400.1218567,3727194
2013-02-04,448.0249939,450.5,442.0499878,443.3500061,396.8546753,6261828
2013-02-05,442,442.9500122,436.5,437.375,391.5062866,4438368
2013-02-06,440.2250061,441.4500122,435.3999939,437.8250122,391.9090881,4515208
2013-02-07,435.7999878,441,434.1749878,436.4500122,390.6783142,3905376
2013-02-08,434.9750061,437,428.5,431.7749939,386.4935608,4381582
2013-02-11,432.5,437.5,430.2999878,434.2000122,388.6642151,3808148
2013-02-12,434.2999878,440.1749878,432.6000061,437.7250061,391.8195801,4447636
2013-02-13,442,444,436.25,439.5,393.4083862,4815440
2013-02-14,440,441.7250061,425.5,428.0249939,383.1368103,5616264
2013-02-15,427.4500122,428.7000122,417.0499878,422.8999939,378.5493164,6578862
2013-02-18,424,427.2999878,421.6000061,423.75,379.3101196,2427586
2013-02-19,424.5,427.5,417.125,424.2000122,379.7129517,4424008
2013-02-20,428.9750061,439.4249878,428.2999878,437.3999939,391.5286255,6799548
2013-02-21,434.5,438.3999939,426.8250122,429.6000061,384.5466919,7412738
2013-02-22,429.25,436,429,431.2999878,386.0683289,4446082
2013-02-25,432,432.4750061,425.5,427.1749878,382.3759155,4516112
